,race_name,race_type,state,top_candidates,pollster,poll_results,poll_leader,poll_spread,date,winner,district
716,illinois senate,senate,IL,"['kirk', 'giannoulias']",suffolk university,"{'giannoulias': 41.0, 'kirk': 42.0}",kirk,1.0,2010-10-04,kirk,0
717,arizona senate,senate,AZ,"['mccain', 'glassman']",rasmussen reports,"{'mccain': 54.0, 'glassman': 33.0}",mccain,21.0,2010-10-04,mccain,0
718,connecticut senate,senate,CT,"['blumenthal', 'mcmahon']",ppp (d),"{'blumenthal': 53.0, 'mcmahon': 41.0}",blumenthal,12.0,2010-10-04,blumenthal,0
719,illinois senate,senate,IL,"['kirk', 'giannoulias']",suffolk university,"{'kirk': 42.0, 'giannoulias': 41.0}",kirk,1.0,2010-10-04,kirk,0
720,florida senate,senate,FL,"['rubio', 'crist']",fl coc/pos (r),"{'rubio': 40.0, 'crist': 33.0, 'meek': 16.0}",rubio,7.0,2010-10-05,rubio,0
721,indiana senate,senate,IN,"['coats', 'ellsworth']",wish-tv/epic-mra,"{'coats': 51.0, 'ellsworth': 33.0}",coats,18.0,2010-10-05,coats,0
722,florida senate,senate,FL,"['rubio', 'crist']",tcpalm.com/zogby,"{'rubio': 39.0, 'crist': 33.0, 'meek': 18.0}",rubio,6.0,2010-10-05,rubio,0
723,ohio senate,senate,OH,"['portman', 'fisher']",fox news/por-rasmussen,"{'portman': 53.0, 'fisher': 37.0}",portman,16.0,2010-10-05,portman,0
724,pennsylvania senate,senate,PA,"['toomey', 'sestak']",morning call,"{'toomey': 46.0, 'sestak': 39.0}",toomey,7.0,2010-10-05,toomey,0
725,colorado senate,senate,CO,"['bennet', 'buck']",ppp (d),"{'buck': 45.0, 'bennet': 46.0}",bennet,1.0,2010-10-05,bennet,0
726,colorado senate,senate,CO,"['buck', 'bennet']",rasmussen reports,"{'buck': 50.0, 'bennet': 45.0}",buck,5.0,2010-10-05,bennet,0
727,missouri senate,senate,MO,"['blunt', 'carnahan']",fox news/por-rasmussen,"{'blunt': 50.0, 'carnahan': 42.0}",blunt,8.0,2010-10-05,blunt,0
728,illinois senate,senate,IL,"['kirk', 'giannoulias']",rasmussen reports,"{'giannoulias': 41.0, 'kirk': 45.0}",kirk,4.0,2010-10-05,kirk,0
729,connecticut senate,senate,CT,"['blumenthal', 'mcmahon']",ct capitol report/mrg,"{'blumenthal': 52.0, 'mcmahon': 45.0}",blumenthal,7.0,2010-10-05,blumenthal,0
730,pennsylvania senate,senate,PA,"['toomey', 'sestak']",morning call,"{'toomey': 45.0, 'sestak': 38.0}",toomey,7.0,2010-10-05,toomey,0
731,illinois senate,senate,IL,"['kirk', 'giannoulias']",rasmussen reports,"{'kirk': 45.0, 'giannoulias': 41.0}",kirk,4.0,2010-10-05,kirk,0
732,west virginia senate special election,senate,WV,"['raese', 'manchin']",fox news/por-rasmussen,"{'raese': 48.0, 'manchin': 43.0}",raese,5.0,2010-10-05,manchin,0
733,connecticut senate,senate,CT,"['blumenthal', 'mcmahon']",fox news/por-rasmussen,"{'blumenthal': 52.0, 'mcmahon': 42.0}",blumenthal,10.0,2010-10-05,blumenthal,0
734,west virginia senate special election,senate,WV,"['raese', 'manchin']",fox news/por-rasmussen,"{'manchin': 43.0, 'raese': 48.0}",raese,5.0,2010-10-05,manchin,0
735,nevada senate,senate,NV,"['angle', 'reid']",fox news/por-rasmussen,"{'angle': 49.0, 'reid': 46.0}",angle,3.0,2010-10-05,reid,0
736,california senate,senate,CA,"['boxer', 'fiorina']",rasmussen reports,"{'boxer': 49.0, 'fiorina': 45.0}",boxer,4.0,2010-10-05,boxer,0
737,california senate,senate,CA,"['boxer', 'fiorina']",reuters/ipsos,"{'boxer': 49.0, 'fiorina': 45.0}",boxer,4.0,2010-10-05,boxer,0
738,new york senate,senate,NY,"['schumer', 'townsend']",ppp (d),"{'schumer': 59.0, 'townsend': 37.0}",schumer,22.0,2010-10-06,schumer,0
739,new york senate,senate,NY,"['schumer', 'townsend']",cnn/time,"{'schumer': 57.0, 'townsend': 41.0}",schumer,16.0,2010-10-06,schumer,0
740,hawaii senate,senate,HI,"['inouye', 'cavasso']",daily kos/ppp (d),"{'inouye': 65.0, 'cavasso': 29.0}",inouye,36.0,2010-10-06,inouye,0
741,nevada senate,senate,NV,"['angle', 'reid']",cnn/time,"{'angle': 42.0, 'reid': 40.0}",angle,2.0,2010-10-06,reid,0
742,delaware senate,senate,DE,"['coons', ""o'donnell""]",fairleigh dickinson,"{'coons': 53.0, ""o'donnell"": 36.0}",coons,17.0,2010-10-06,coons,0
743,missouri senate,senate,MO,"['blunt', 'carnahan']",cnn/time,"{'blunt': 53.0, 'carnahan': 40.0}",blunt,13.0,2010-10-06,blunt,0
744,new york senate special election,senate,NY,"['gillibrand', 'dioguardi']",ppp (d),"{'gillibrand': 50.0, 'dioguardi': 40.0}",gillibrand,10.0,2010-10-06,gillibrand,0
745,new york senate special election,senate,NY,"['gillibrand', 'dioguardi']",cnn/time,"{'gillibrand': 55.0, 'dioguardi': 41.0}",gillibrand,14.0,2010-10-06,gillibrand,0
746,ohio senate,senate,OH,"['portman', 'fisher']",quinnipiac,"{'portman': 55.0, 'fisher': 36.0}",portman,19.0,2010-10-06,portman,0
747,west virginia senate special election,senate,WV,"['raese', 'manchin']",rasmussen reports,"{'manchin': 44.0, 'raese': 50.0}",raese,6.0,2010-10-06,manchin,0
748,connecticut senate,senate,CT,"['blumenthal', 'mcmahon']",cnn/time,"{'blumenthal': 54.0, 'mcmahon': 41.0}",blumenthal,13.0,2010-10-06,blumenthal,0
749,connecticut senate,senate,CT,"['blumenthal', 'mcmahon']",rasmussen reports,"{'blumenthal': 54.0, 'mcmahon': 43.0}",blumenthal,11.0,2010-10-06,blumenthal,0
750,west virginia senate special election,senate,WV,"['raese', 'manchin']",rasmussen reports,"{'raese': 50.0, 'manchin': 44.0}",raese,6.0,2010-10-06,manchin,0
751,florida senate,senate,FL,"['rubio', 'crist']",mason-dixon,"{'rubio': 42.0, 'crist': 27.0, 'meek': 21.0}",rubio,15.0,2010-10-07,rubio,0
752,nevada senate,senate,NV,"['angle', 'reid']",rasmussen reports,"{'angle': 50.0, 'reid': 46.0}",angle,4.0,2010-10-07,reid,0
753,washington senate,senate,WA,"['rossi', 'murray']",aaf/fabrizio (r),"{'murray': 42.0, 'rossi': 48.0}",rossi,6.0,2010-10-07,murray,0
754,missouri senate,senate,MO,"['blunt', 'carnahan']",rasmussen reports,"{'blunt': 51.0, 'carnahan': 43.0}",blunt,8.0,2010-10-07,blunt,0
755,new hampshire senate,senate,NH,"['ayotte', 'hodes']",arg,"{'ayotte': 47.0, 'hodes': 42.0}",ayotte,5.0,2010-10-07,ayotte,0
756,ohio senate,senate,OH,"['portman', 'fisher']",suffolk university,"{'portman': 47.0, 'fisher': 37.0}",portman,10.0,2010-10-07,portman,0
757,washington senate,senate,WA,"['rossi', 'murray']",rasmussen reports,"{'murray': 46.0, 'rossi': 49.0}",rossi,3.0,2010-10-08,murray,0
758,new york senate special election,senate,NY,"['gillibrand', 'dioguardi']",quinnipiac,"{'gillibrand': 55.0, 'dioguardi': 34.0}",gillibrand,21.0,2010-10-08,gillibrand,0
759,florida senate,senate,FL,"['rubio', 'crist']",rasmussen reports,"{'rubio': 50.0, 'crist': 25.0, 'meek': 19.0}",rubio,25.0,2010-10-08,rubio,0
760,new york senate,senate,NY,"['schumer', 'townsend']",quinnipiac,"{'schumer': 63.0, 'townsend': 32.0}",schumer,31.0,2010-10-08,schumer,0
761,new york senate,senate,NY,"['schumer', 'townsend']",surveyusa,"{'schumer': 60.0, 'townsend': 30.0}",schumer,30.0,2010-10-09,schumer,0
762,kentucky senate,senate,KY,"['paul', 'conway']",cn|2/braun research,"{'paul': 43.0, 'conway': 40.0}",paul,3.0,2010-10-09,paul,0
763,new york senate special election,senate,NY,"['gillibrand', 'dioguardi']",surveyusa,"{'gillibrand': 54.0, 'dioguardi': 35.0}",gillibrand,19.0,2010-10-09,gillibrand,0
764,georgia senate,senate,GA,"['isakson', 'thurmond']",rasmussen reports,"{'isakson': 53.0, 'thurmond': 38.0}",isakson,15.0,2010-10-10,isakson,0
765,new hampshire senate,senate,NH,"['ayotte', 'hodes']",rasmussen reports,"{'ayotte': 51.0, 'hodes': 44.0}",ayotte,7.0,2010-10-11,ayotte,0
766,florida senate,senate,FL,"['rubio', 'crist']",ppp (d),"{'rubio': 44.0, 'crist': 33.0, 'meek': 21.0}",rubio,11.0,2010-10-12,rubio,0
767,washington senate,senate,WA,"['rossi', 'murray']",fox news/por-rasmussen,"{'murray': 46.0, 'rossi': 47.0}",rossi,1.0,2010-10-12,murray,0
768,wisconsin senate,senate,WI,"['johnson', 'feingold']",rasmussen reports,"{'johnson': 52.0, 'feingold': 45.0}",johnson,7.0,2010-10-12,johnson,0
769,wisconsin senate,senate,WI,"['johnson', 'feingold']",reuters/ipsos,"{'johnson': 51.0, 'feingold': 44.0}",johnson,7.0,2010-10-12,johnson,0
770,nevada senate,senate,NV,"['reid', 'angle']",ppp (d),"{'angle': 45.0, 'reid': 47.0}",reid,2.0,2010-10-12,reid,0
771,nevada senate,senate,NV,"['angle', 'reid']",fox news/por-rasmussen,"{'angle': 49.0, 'reid': 47.0}",angle,2.0,2010-10-12,reid,0
772,west virginia senate special election,senate,WV,"['manchin', 'raese']",ppp (d),"{'manchin': 48.0, 'raese': 45.0}",manchin,3.0,2010-10-12,manchin,0
773,connecticut senate,senate,CT,"['blumenthal', 'mcmahon']",fox news/por-rasmussen,"{'blumenthal': 49.0, 'mcmahon': 43.0}",blumenthal,6.0,2010-10-12,blumenthal,0
774,delaware senate,senate,DE,"['coons', ""o'donnell""]",fox news/por-rasmussen,"{'coons': 54.0, ""o'donnell"": 38.0}",coons,16.0,2010-10-12,coons,0
775,arizona senate,senate,AZ,"['mccain', 'glassman']",behavior research center,"{'mccain': 56.0, 'glassman': 22.0}",mccain,34.0,2010-10-12,mccain,0
776,oregon senate,senate,OR,"['wyden', 'huffman']",rasmussen reports,"{'wyden': 52.0, 'huffman': 36.0}",wyden,16.0,2010-10-12,wyden,0
777,alaska senate,senate,AK,"['miller', 'murkowski']",daily kos/ppp (d),"{'miller': 35.0, 'murkowski': 33.0, 'mcadams': 26.0}",miller,2.0,2010-10-12,murkowski,0
778,illinois senate,senate,IL,"['giannoulias', 'kirk']",rasmussen reports,"{'giannoulias': 44.0, 'kirk': 43.0}",giannoulias,1.0,2010-10-12,kirk,0
779,ohio senate,senate,OH,"['portman', 'fisher']",fox news/por-rasmussen,"{'portman': 52.0, 'fisher': 35.0}",portman,17.0,2010-10-12,portman,0
780,delaware senate,senate,DE,"['coons', ""o'donnell""]",magellan strategies (r),"{'coons': 54.0, ""o'donnell"": 36.0}",coons,18.0,2010-10-12,coons,0
781,delaware senate,senate,DE,"['coons', ""o'donnell""]",monmouth university,"{'coons': 57.0, ""o'donnell"": 38.0}",coons,19.0,2010-10-12,coons,0
782,louisiana senate,senate,LA,"['vitter', 'melancon']",magellan strategies (r),"{'vitter': 51.0, 'melancon': 35.0}",vitter,16.0,2010-10-12,vitter,0
783,delaware senate,senate,DE,"['coons', ""o'donnell""]",cnn/time,"{'coons': 57.0, ""o'donnell"": 38.0}",coons,19.0,2010-10-13,coons,0
784,delaware senate,senate,DE,"['coons', ""o'donnell""]",surveyusa,"{'coons': 54.0, ""o'donnell"": 33.0}",coons,21.0,2010-10-13,coons,0
785,illinois senate,senate,IL,"['giannoulias', 'kirk']",the simon poll/siu,"{'giannoulias': 37.0, 'kirk': 37.0}",,,2010-10-13,kirk,0
786,west virginia senate special election,senate,WV,"['raese', 'manchin']",rasmussen reports,"{'manchin': 46.0, 'raese': 49.0}",raese,3.0,2010-10-13,manchin,0
787,west virginia senate special election,senate,WV,"['manchin', 'raese']",cnn/time,"{'manchin': 44.0, 'raese': 44.0}",,,2010-10-13,manchin,0
788,nevada senate,senate,NV,"['angle', 'reid']",rasmussen reports,"{'angle': 49.0, 'reid': 48.0}",angle,1.0,2010-10-13,reid,0
789,ohio senate,senate,OH,"['portman', 'fisher']",rasmussen reports,"{'portman': 57.0, 'fisher': 34.0}",portman,23.0,2010-10-13,portman,0
790,florida senate,senate,FL,"['rubio', 'crist']",sunshine state news/vss,"{'rubio': 45.0, 'crist': 29.0, 'meek': 22.0}",rubio,16.0,2010-10-13,rubio,0
791,florida senate,senate,FL,"['rubio', 'crist']",quinnipiac,"{'rubio': 44.0, 'crist': 30.0, 'meek': 22.0}",rubio,14.0,2010-10-13,rubio,0
792,wisconsin senate,senate,WI,"['johnson', 'feingold']",cnn/time,"{'johnson': 52.0, 'feingold': 44.0}",johnson,8.0,2010-10-13,johnson,0
793,washington senate,senate,WA,"['murray', 'rossi']",cnn/time,"{'murray': 51.0, 'rossi': 43.0}",murray,8.0,2010-10-13,murray,0
794,nevada senate,senate,NV,"['reid', 'angle']",suffolk university,"{'angle': 43.0, 'reid': 46.0}",reid,3.0,2010-10-13,reid,0
795,washington senate,senate,WA,"['murray', 'rossi']",elway poll,"{'murray': 55.0, 'rossi': 40.0}",murray,15.0,2010-10-13,murray,0
796,north carolina senate,senate,NC,"['burr', 'marshall']",rasmussen reports,"{'burr': 52.0, 'marshall': 38.0}",burr,14.0,2010-10-13,burr,0
797,south carolina senate,senate,SC,"['demint', 'greene']",winthrop,"{'demint': 58.0, 'greene': 11.0}",demint,47.0,2010-10-13,demint,0
798,oklahoma senate,senate,OK,"['coburn', 'rogers']",sooner poll,"{'coburn': 62.0, 'rogers': 22.0}",coburn,40.0,2010-10-13,coburn,0
799,pennsylvania senate,senate,PA,"['toomey', 'sestak']",rasmussen reports,"{'toomey': 49.0, 'sestak': 39.0}",toomey,10.0,2010-10-14,toomey,0
800,new hampshire senate,senate,NH,"['ayotte', 'hodes']",wmur/unh,"{'ayotte': 50.0, 'hodes': 35.0}",ayotte,15.0,2010-10-14,ayotte,0
801,nevada senate,senate,NV,"['angle', 'reid']",lvrj/mason-dixon,"{'angle': 48.0, 'reid': 46.0}",angle,2.0,2010-10-14,reid,0
802,alaska senate,senate,AK,"['miller', 'murkowski']",rasmussen reports,"{'miller': 35.0, 'murkowski': 34.0, 'mcadams': 27.0}",miller,1.0,2010-10-14,murkowski,0
803,connecticut senate,senate,CT,"['blumenthal', 'mcmahon']",quinnipiac,"{'blumenthal': 54.0, 'mcmahon': 43.0}",blumenthal,11.0,2010-10-14,blumenthal,0
804,california senate,senate,CA,"['boxer', 'fiorina']",rasmussen reports,"{'boxer': 49.0, 'fiorina': 46.0}",boxer,3.0,2010-10-14,boxer,0
805,washington senate,senate,WA,"['murray', 'rossi']",surveyusa,"{'murray': 50.0, 'rossi': 47.0}",murray,3.0,2010-10-14,murray,0
806,kansas senate,senate,KS,"['moran', 'johnston']",surveyusa,"{'moran': 67.0, 'johnston': 27.0}",moran,40.0,2010-10-14,moran,0
807,washington senate,senate,WA,"['murray', 'rossi']",the washington poll,"{'murray': 50.0, 'rossi': 42.0}",murray,8.0,2010-10-15,murray,0
808,california senate,senate,CA,"['boxer', 'fiorina']",reuters/ipsos,"{'boxer': 46.0, 'fiorina': 45.0}",boxer,1.0,2010-10-15,boxer,0
809,connecticut senate,senate,CT,"['blumenthal', 'mcmahon']",rasmussen reports,"{'blumenthal': 51.0, 'mcmahon': 46.0}",blumenthal,5.0,2010-10-15,blumenthal,0
810,new york senate special election,senate,NY,"['gillibrand', 'dioguardi']",surveyusa,"{'gillibrand': 54.0, 'dioguardi': 36.0}",gillibrand,18.0,2010-10-15,gillibrand,0
811,ohio senate,senate,OH,"['portman', 'fisher']",ohio poll/univ of cin.,"{'portman': 58.0, 'fisher': 36.0}",portman,22.0,2010-10-15,portman,0
812,west virginia senate special election,senate,WV,"['manchin', 'raese']",marshall univ/orion strategies (d),"{'manchin': 48.0, 'raese': 38.0}",manchin,10.0,2010-10-15,manchin,0
813,new york senate,senate,NY,"['schumer', 'townsend']",surveyusa,"{'schumer': 63.0, 'townsend': 30.0}",schumer,33.0,2010-10-15,schumer,0
814,vermont senate,senate,VT,"['leahy', 'britton']",vpr/mason-dixon,"{'leahy': 62.0, 'britton': 27.0}",leahy,35.0,2010-10-15,leahy,0
815,utah senate,senate,UT,"['lee', 'granato']",rasmussen reports,"{'lee': 61.0, 'granato': 28.0}",lee,33.0,2010-10-15,lee,0
816,delaware senate,senate,DE,"['coons', ""o'donnell""]",rasmussen reports,"{'coons': 51.0, ""o'donnell"": 40.0}",coons,11.0,2010-10-15,coons,0
817,colorado senate,senate,CO,"['buck', 'bennet']",rasmussen reports,"{'buck': 47.0, 'bennet': 45.0}",buck,2.0,2010-10-16,bennet,0
818,oregon senate,senate,OR,"['wyden', 'huffman']",surveyusa,"{'wyden': 56.0, 'huffman': 34.0}",wyden,22.0,2010-10-16,wyden,0
819,hawaii senate,senate,HI,"['inouye', 'cavasso']",rasmussen reports,"{'inouye': 53.0, 'cavasso': 40.0}",inouye,13.0,2010-10-17,inouye,0
820,nevada senate,senate,NV,"['angle', 'reid']",rasmussen reports,"{'angle': 50.0, 'reid': 47.0}",angle,3.0,2010-10-18,reid,0
821,washington senate,senate,WA,"['murray', 'rossi']",rasmussen reports,"{'murray': 49.0, 'rossi': 46.0}",murray,3.0,2010-10-18,murray,0
822,utah senate,senate,UT,"['lee', 'granato']",deseret news,"{'lee': 53.0, 'granato': 31.0}",lee,22.0,2010-10-18,lee,0
823,michigan senate,senate,MI,"['stabenow', 'pensler']",detroit news/wdiv-tv,"{'stabenow': 51.0, 'pensler': 30.0}",stabenow,21.0,2011-01-25,stabenow,0
824,michigan senate,senate,MI,"['stabenow', 'james']",detroit news/wdiv-tv,"{'stabenow': 51.0, 'james': 30.0}",stabenow,21.0,2011-01-25,stabenow,0
825,florida senate,senate,FL,"['nelson', 'scott']",unf,"{'nelson': 48.0, 'scott': 42.0}",nelson,6.0,2011-02-07,nelson,0
826,california senate,senate,CA,"['feinstein', 'de leon']",ppic,"{'feinstein': 46.0, 'de leon': 17.0}",feinstein,29.0,2011-02-08,feinstein,0
827,florida senate,senate,FL,"['nelson', 'scott']",mason-dixon,"{'nelson': 45.0, 'scott': 44.0}",nelson,1.0,2011-02-08,nelson,0
828,texas senate,senate,TX,"['cruz', 'jacobson']",ut/texas tribune,"{'cruz': 91.0, 'jacobson': 3.0, 'miller': 3.0, 'sam': 2.0, 'de stefano': 1.0}",cruz,88.0,2011-02-19,cruz,0
829,texas senate,senate,TX,"[""o'rourke"", 'hernandez']",ut/texas tribune,"{""o'rourke"": 73.0, 'hernandez': 19.0, 'kimbrough': 8.0}",o'rourke,54.0,2011-02-19,<BLANK>,0
830,mississippi senate,senate,MS,"['wicker', 'mcdaniel']",jmc analytics,"{'wicker': 38.0, 'mcdaniel': 20.0}",wicker,18.0,2011-02-20,wicker,0
831,utah senate,senate,UT,"['romney', 'wilson']",utahpolicy/dan jones*,"{'romney': 60.0, 'wilson': 14.0}",romney,46.0,2011-02-20,<BLANK>,0
832,florida senate,senate,FL,"['nelson', 'scott']",gravis,"{'nelson': 44.0, 'scott': 40.0}",nelson,4.0,2011-02-20,nelson,0
833,north dakota senate,senate,ND,"['heitkamp', 'cramer']",gravis,"{'heitkamp': 43.0, 'cramer': 40.0}",heitkamp,3.0,2011-02-27,heitkamp,0
834,florida senate,senate,FL,"['nelson', 'scott']",quinnipiac,"{'nelson': 46.0, 'scott': 42.0}",nelson,4.0,2011-02-27,nelson,0
835,missouri senate,senate,MO,"['mccaskill', 'akin']",ppp (d),"{'mccaskill': 45.0, 'akin': 44.0}",mccaskill,1.0,2011-03-08,mccaskill,0
836,missouri senate,senate,MO,"['mccaskill', 'martin']",ppp (d),"{'mccaskill': 46.0, 'martin': 40.0}",mccaskill,6.0,2011-03-08,mccaskill,0
837,missouri senate,senate,MO,"['mccaskill', 'steelman']",ppp (d),"{'mccaskill': 45.0, 'steelman': 42.0}",mccaskill,3.0,2011-03-08,mccaskill,0
838,massachusetts senate,senate,MA,"['brown', 'capuano']",western ne college,"{'brown': 51.0, 'capuano': 38.0}",brown,13.0,2011-03-14,<BLANK>,0
839,massachusetts senate,senate,MA,"['brown', 'warren']",western ne college,"{'brown': 51.0, 'warren': 34.0}",brown,17.0,2011-03-14,warren,0
840,montana senate,senate,MT,"['tester', 'rehberg']",billings gazette,"{'tester': 46.0, 'rehberg': 45.0}",tester,1.0,2011-03-21,tester,0
841,michigan senate,senate,MI,"['stabenow', 'hekman']",ppp (d),"{'stabenow': 52.0, 'hekman': 33.0}",stabenow,19.0,2011-03-23,stabenow,0
842,michigan senate,senate,MI,"['stabenow', 'hoekstra']",ppp (d),"{'stabenow': 50.0, 'hoekstra': 38.0}",stabenow,12.0,2011-03-23,stabenow,0
843,florida senate,senate,FL,"['nelson', 'lemieux']",ppp (d),"{'nelson': 48.0, 'lemieux': 33.0}",nelson,15.0,2011-03-30,nelson,0
844,florida senate,senate,FL,"['nelson', 'hasner']",ppp (d),"{'nelson': 48.0, 'hasner': 32.0}",nelson,16.0,2011-03-30,nelson,0
845,florida senate,senate,FL,"['nelson', 'haridopolos']",ppp (d),"{'nelson': 50.0, 'haridopolos': 34.0}",nelson,16.0,2011-03-30,nelson,0
846,michigan senate,senate,MI,"['stabenow', 'hekman']",inside mi politcs/mrg,"{'stabenow': 45.0, 'hekman': 34.0}",stabenow,11.0,2011-04-01,stabenow,0
847,massachusetts senate,senate,MA,"['brown', 'markey']",suffolk/7news,"{'brown': 53.0, 'markey': 26.0}",brown,27.0,2011-04-07,markey,0
848,massachusetts senate,senate,MA,"['brown', 'capuano']",suffolk/7news,"{'brown': 52.0, 'capuano': 26.0}",brown,26.0,2011-04-07,<BLANK>,0
849,virginia senate,senate,VA,"['allen', 'kaine']",roanoke college,"{'allen': 45.0, 'kaine': 32.0}",allen,13.0,2011-04-08,kaine,0
850,nevada senate,senate,NV,"['heller', 'berkley']",ppp (d),"{'heller': 47.0, 'berkley': 43.0}",heller,4.0,2011-04-26,heller,0
851,missouri senate,senate,MO,"['mccaskill', 'steelman']",ppp (d),"{'mccaskill': 45.0, 'steelman': 42.0}",mccaskill,3.0,2011-05-03,mccaskill,0
852,missouri senate,senate,MO,"['mccaskill', 'martin']",ppp (d),"{'mccaskill': 46.0, 'martin': 39.0}",mccaskill,7.0,2011-05-03,mccaskill,0
853,missouri senate,senate,MO,"['mccaskill', 'akin']",ppp (d),"{'mccaskill': 46.0, 'akin': 45.0}",mccaskill,1.0,2011-05-03,mccaskill,0
854,virginia senate,senate,VA,"['allen', 'kaine']",washington post,"{'allen': 46.0, 'kaine': 46.0}",,,2011-05-08,kaine,0
855,virginia senate,senate,VA,"['kaine', 'allen']",ppp (d),"{'allen': 44.0, 'kaine': 46.0}",kaine,2.0,2011-05-11,kaine,0
856,wisconsin senate,senate,WI,"['feingold', 'thompson']",ppp (d),"{'feingold': 52.0, 'thompson': 42.0}",feingold,10.0,2011-05-24,<BLANK>,0
857,florida senate,senate,FL,"['nelson', 'hasner']",quinnipiac,"{'nelson': 48.0, 'hasner': 23.0}",nelson,25.0,2011-05-26,nelson,0
858,florida senate,senate,FL,"['nelson', 'lemieux']",quinnipiac,"{'nelson': 47.0, 'lemieux': 27.0}",nelson,20.0,2011-05-26,nelson,0
859,florida senate,senate,FL,"['nelson', 'haridopolos']",quinnipiac,"{'nelson': 47.0, 'haridopolos': 26.0}",nelson,21.0,2011-05-26,nelson,0
860,new jersey senate,senate,NJ,"['menendez', 'crowley']",fairleigh dickinson,"{'menendez': 45.0, 'crowley': 26.0}",menendez,19.0,2011-05-31,menendez,0
861,massachusetts senate,senate,MA,"['brown', 'warren']",ppp (d),"{'brown': 47.0, 'warren': 32.0}",brown,15.0,2011-06-07,warren,0
862,massachusetts senate,senate,MA,"['brown', 'capuano']",ppp (d),"{'brown': 48.0, 'capuano': 38.0}",brown,10.0,2011-06-07,<BLANK>,0
863,utah senate,senate,UT,"['hatch', 'chaffetz']",deseret news/ksl,"{'hatch': 47.0, 'chaffetz': 44.0}",hatch,3.0,2011-06-20,hatch,0
864,utah senate,senate,UT,"['chaffetz', 'matheson']",deseret news/ksl,"{'chaffetz': 46.0, 'matheson': 45.0}",chaffetz,1.0,2011-06-20,<BLANK>,0
865,utah senate,senate,UT,"['hatch', 'matheson']",deseret news/ksl,"{'hatch': 47.0, 'matheson': 47.0}",,,2011-06-20,hatch,0
